"HEROP_ID","FIPS","SocEcAdvIn","LimMobInd","UrbCoreInd","MicaInd"
"140US27053026402","27053026402",1.51,0.15,1.12,0.08
"140US27053026507","27053026507",2.26,0.17,0.32,0.36
"140US27053026508","27053026508",2.72,0.4,0.78,0.42
"140US27141030102","27141030102",2.13,1.2,-0.95,-0.17
"140US27111961700","27111961700",2.77,0.51,-0.59,-0.26
"140US27123033700","27123033700",-6.04,-3.81,1.95,-0.81
"140US27053020301","27053020301",-0.66,0.98,-1.14,-0.41
"140US27145011301","27145011301",1.22,0.35,-0.08,0.65
"140US27123034601","27123034601",-2.45,-0.78,-0.14,-0.58
"140US27055020300","27055020300",1.84,-0.25,-0.59,-0.22
"140US27027030104","27027030104",2.21,1.45,-0.55,0.73
"140US27163070106","27163070106",2.08,1.7,-1.14,1.02
"140US27163070205","27163070205",2.73,0.47,-0.01,-0.33
"140US27163070301","27163070301",3.66,1.1,0.77,0.31
"140US27163070405","27163070405",3.27,1.6,-0.3,0.35
"140US27057070600","27057070600",1.02,-1.97,-0.04,-0.43
"140US27053125900","27053125900",-6.03,2.72,-0.49,-0.6
"140US27057070300","27057070300",1.76,-0.51,-0.61,-0.89
"140US27053020500","27053020500",-0.7,1.14,-0.81,0.01
"140US27053021002","27053021002",1.29,-0.81,0.12,0.65
"140US27163070802","27163070802",2.39,1.24,0.44,-0.72
"140US27163070911","27163070911",1.39,0.83,-0.61,0.37
"140US27163071001","27163071001",1.66,0.78,0.49,0.66
"140US27163071003","27163071003",0.96,0.88,0.17,-0.1
"140US27163071011","27163071011",2.89,2.1,-0.41,0.66
"140US27163071012","27163071012",0.94,0.5,-0.32,1.22
"140US27163071015","27163071015",2.33,1.82,-0.74,1.07
"140US27009020205","27009020205",2.73,0.54,-0.71,-0.1
"140US27053126100","27053126100",1.53,-0.54,3.48,0.75
"140US27061480900","27061480900",1.03,-0.03,-0.72,0.45
"140US27061480500","27061480500",0.77,-0.94,-1.02,0.25
"140US27053021501","27053021501",1.25,-0.67,0.21,-0.11
"140US27053021601","27053021601",2.14,0.5,0.26,0.01
"140US27053021800","27053021800",3.73,0.82,1.44,0.15
"140US27115950200","27115950200",1.3,-0.38,-0.78,-0.1
"140US27117460200","27117460200",0.18,-0.43,-0.71,-0.03
"140US27119020200","27119020200",0.75,-2.76,0.44,-0.74
"140US27079950400","27079950400",1.94,-0.46,-0.35,-0.22
"140US27083360100","27083360100",2.19,0.54,-0.5,0.13
"140US27061480700","27061480700",2.8,0.41,-0.6,-0.33
"140US27137003700","27137003700",-0.37,-1.48,-0.71,0.98
"140US27137003800","27137003800",1.18,-0.74,-0.18,0.18
"140US27137010400","27137010400",2.45,0.57,-0.33,0.2
"140US27137015800","27137015800",0.72,-1.53,-0.6,0.64
"140US27139080204","27139080204",2.36,1.97,0.36,1.09
"140US27053026016","27053026016",2.57,1.67,0.1,0.57
"140US27121970400","27121970400",1.86,-1.08,-0.2,-0.18
"140US27123030100","27123030100",1.8,1,0.89,0.69
"140US27123030300","27123030300",2.7,0.94,0.33,0.4
"140US27123030400","27123030400",-2.41,0.92,-0.08,0.54
"140US27123030602","27123030602",0.56,1.38,-1.11,0.17
"140US27123030703","27123030703",-1.3,0.88,-0.83,0.1
"140US27123030704","27123030704",-2.49,1.91,-0.89,0.71
"140US27123031200","27123031200",0.24,0.28,-0.26,1.11
"140US27123031500","27123031500",-4.42,-0.09,-0.8,1.08
"140US27123031802","27123031802",-0.28,1.25,-1.12,0.71
"140US27123032500","27123032500",-4.42,1.53,-0.82,0.83
"140US27065480400","27065480400",1.25,-0.1,-0.94,-0.07
"140US27067770900","27067770900",-0.22,-0.22,0.14,-0.25
"140US27137015300","27137015300",1.54,-1.37,0.04,-0.31
"140US27111960400","27111960400",2.97,-0.94,0.1,-1.11
"140US27073180200","27073180200",2.34,-0.4,-1.01,-0.56
"140US27137000300","27137000300",1.42,-1.31,0.17,-0.06
"140US27009020300","27009020300",2.46,1.3,-0.93,0.09
"140US27011950200","27011950200",2.31,-0.88,-0.3,-0.8
"140US27013171400","27013171400",1.83,0.35,-0.96,0.43
"140US27015960101","27015960101",1.64,-0.04,-0.24,0.03
"140US27015960500","27015960500",0.65,0.79,-0.71,-0.15
"140US27063480300","27063480300",2.05,0.15,-0.43,-0.05
"140US27065480300","27065480300",0.42,-1.92,-0.35,0.16
"140US27071790200","27071790200",1.2,-1.38,-0.66,-0.2
"140US27137000500","27137000500",2.55,0.19,0.3,0.49
"140US27137000900","27137000900",1.22,0.21,0.4,0.66
"140US27137001300","27137001300",-0.43,-1.14,0.7,1.38
"140US27137001400","27137001400",-0.57,-0.95,0.91,1.55
"140US27137001700","27137001700",-1.77,-3.64,1.16,0.68
"140US27137001800","27137001800",-1.68,-1.13,-0.25,2.32
"140US27017070300","27017070300",2.5,1.18,-0.74,0.34
"140US27085950100","27085950100",1.82,0.36,-0.63,0.07
"140US27085950400","27085950400",1.61,0.7,-0.8,0.26
"140US27169670600","27169670600",1.05,-0.66,0.03,0.08
"140US27091790300","27091790300",2.62,0.15,-0.35,-0.46
"140US27093560300","27093560300",1.44,0.07,-0.81,-0.16
"140US27037060824","27037060824",1.77,0.39,-0.35,0.61
"140US27119021000","27119021000",1.16,-0.95,-0.62,-0.38
"140US27123040100","27123040100",2.75,1.1,-0.13,0.39
"140US27123040603","27123040603",2.58,1.07,-0.25,-0.42
"140US27123040704","27123040704",1.4,-0.11,0.16,0.04
"140US27123040706","27123040706",2.83,1.27,-0.08,0.36
"140US27123041104","27123041104",2.55,-0.22,0.39,-0.13
"140US27123041107","27123041107",0.09,0.62,0.26,0.97
"140US27095170700","27095170700",0.4,-0.71,-0.93,0.83
"140US27067780400","27067780400",2.44,0.32,-0.38,-0.09
"140US27067780500","27067780500",-0.3,0.21,-0.85,0.71
"140US27067781000","27067781000",-1.22,-0.68,-0.48,0.12
"140US27069090100","27069090100",1.52,-0.72,-0.63,-0.45
"140US27037060905","27037060905",1.44,2.16,-1.77,1.74
"140US27141030300","27141030300",2.84,0.67,-0.34,0.06
"140US27145000302","27145000302",-0.91,-0.14,0.6,1.15
"140US27145000602","27145000602",1.21,-0.54,-0.66,0.17
"140US27145000801","27145000801",0.75,-0.18,0.27,0.91
"140US27145010101","27145010101",2.47,1.82,-0.57,1.11
"140US27029000300","27029000300",1.06,-0.34,-0.73,-0.56
"140US27163071017","27163071017",2.3,2.17,-0.29,0.8
"140US27111961400","27111961400",2.66,-0.95,-0.13,-1.32
"140US27171100400","27171100400",1.91,-0.25,-0.26,-0.3
"140US27171100801","27171100801",1.94,2.55,-1.08,1.17
"140US27173970200","27173970200",1.81,-1.1,-0.48,-0.61
"140US27145010600","27145010600",-0.1,1.4,-0.47,-1.45
"140US27067780300","27067780300",2.37,0.26,-0.33,-0.22
"140US27019091000","27019091000",1.11,1.74,-0.72,0.96
"140US27019091202","27019091202",2.36,1.43,-0.51,0.44
"140US27025110302","27025110302",1.54,1.07,-0.86,0.3
"140US27025110402","27025110402",1.84,0.63,-0.54,0.3
"140US27163071102","27163071102",2.97,0.89,0.26,-0.05
"140US27163071207","27163071207",2.78,1.9,-1,0.41
"140US27163071300","27163071300",1.37,0.99,-1.01,1.02
"140US27163071400","27163071400",2.08,0.45,-0.58,-0.3
"140US27165950100","27165950100",1.73,0.19,-0.29,-0.45
"140US27045960500","27045960500",1.08,-0.45,-0.17,-0.67
"140US27047180200","27047180200",2.52,0.17,-0.47,-0.37
"140US27111960103","27111960103",3.15,-0.44,0.29,-1.02
"140US27053027400","27053027400",3.96,2.07,0.88,0.69
"140US27123042503","27123042503",3.27,2.27,-0.63,0.53
"140US27025110502","27025110502",2.05,-1.13,-0.27,-0.38
"140US27119020700","27119020700",0.14,0.04,-1.03,0.97
"140US27119020900","27119020900",1.5,-0.45,-0.57,-0.62
"140US27019090800","27019090800",2.27,1.57,0.1,0.43
"140US27041450800","27041450800",1.8,-0.19,-0.53,0.07
"140US27041450900","27041450900",3.15,0.15,-0.25,-0.43
"140US27103480300","27103480300",0.73,0.53,-0.58,0.75
"140US27163071018","27163071018",2.21,2.72,-0.23,1.26
"140US27139080302","27139080302",1.7,2.34,-0.51,1.49
"140US27139081000","27139081000",2.95,1.88,-0.54,0.54
"140US27139081200","27139081200",2.02,0.74,-0.35,0.75
"140US27109001203","27109001203",3.85,1.92,0.42,0.5
"140US27109001601","27109001601",1.31,0.47,0.44,0
"140US27109002200","27109002200",2.62,0.96,-0.28,-0.08
"140US27123980000","27123980000",NA,NA,NA,NA
"140US27125010200","27125010200",1.69,0.01,-0.66,0.23
"140US27127750300","27127750300",0.94,-0.7,-0.53,-0.23
"140US27129790200","27129790200",2.43,-0.15,-0.19,-0.54
"140US27131070100","27131070100",2.06,1.29,-0.8,0.97
"140US27131070800","27131070800",0.7,0,-0.73,0.42
"140US27159480200","27159480200",1.94,-0.39,-0.76,-0.62
"140US27169670900","27169670900",1.42,0.72,-0.9,0.48
"140US27091790100","27091790100",2.01,-0.23,-0.61,-0.71
"140US27035950100","27035950100",2.75,-1.75,-0.07,-1.86
"140US27019090402","27019090402",2.41,2.17,-0.64,1.39
"140US27019090601","27019090601",1.69,1.61,-0.21,0.06
"140US27019090701","27019090701",2.77,1.76,-0.14,0.89
"140US27157490600","27157490600",1.85,0.84,-0.86,0.56
"140US27133570300","27133570300",0.59,0.14,-0.54,0.38
"140US27017070400","27017070400",1.46,0.31,-0.44,0.37
"140US27049080102","27049080102",2.19,0.03,-0.55,-0.03
"140US27051070200","27051070200",1.74,-0.84,-0.72,-0.32
"140US27053003800","27053003800",0.02,-1.5,2.59,1.93
"140US27053007801","27053007801",-5.38,1.14,0.7,-0.26
"140US27053008500","27053008500",-3.31,1.65,0.14,0.04
"140US27035950900","27035950900",2.49,0.99,-0.65,0.25
"140US27035951200","27035951200",0.06,-1.12,-0.84,0.8
"140US27145011100","27145011100",1.84,0.59,-0.73,0.01
"140US27017070500","27017070500",1.37,-0.8,-0.28,-0.15
"140US27019090200","27019090200",2.37,1.45,-0.68,0.49
"140US27019090301","27019090301",2.34,0.34,-0.08,-0.06
"140US27019090401","27019090401",3.25,1.76,-0.11,0.5
"140US27021960301","27021960301",4.07,-3.1,0.59,-3.08
"140US27021960700","27021960700",1.44,-0.57,-0.7,-0.42
"140US27049080400","27049080400",2.04,0.86,-0.56,0.4
"140US27053027700","27053027700",2.49,1.51,-0.04,0.6
"140US27053101800","27053101800",-3.44,0.94,0.27,0.35
"140US27053102800","27053102800",-3.85,-0.64,-0.55,2.28
"140US27053103600","27053103600",3.11,0.24,3.31,0.41
"140US27053104000","27053104000",-0.25,0.3,1.49,1.05
"140US27053105100","27053105100",3.26,0.68,0.81,0.33
"140US27053106000","27053106000",-6.05,-1.03,1.04,1.81
"140US27053107600","27053107600",2.16,1.31,0.08,0.45
"140US27053109200","27053109200",1.48,-0.43,2,0.32
"140US27053109900","27053109900",2.42,0.46,1.07,0.9
"140US27053110100","27053110100",1.48,1.49,0.71,0.06
"140US27027030107","27027030107",2.94,1.32,-0.4,0.13
"140US27053111500","27053111500",2.65,1.46,1.05,1.14
"140US27053122600","27053122600",2.82,1.16,0.25,0.36
"140US27137002200","27137002200",3.12,-2.1,1.26,-1.51
"140US27137002400","27137002400",0.79,-0.16,-0.12,0.62
"140US27137002600","27137002600",-0.84,-0.92,-1.01,1.99
"140US27137003600","27137003600",1.48,-0.57,-0.73,0.17
"140US27111960700","27111960700",2.32,-0.2,-0.38,-0.83
"140US27035951302","27035951302",1.06,-0.89,0.06,0.81
"140US27037060502","27037060502",0.63,0.17,-0.52,-0.2
"140US27037060506","27037060506",2.14,-0.26,0.52,-0.28
"140US27037060508","27037060508",2.63,1.94,-0.66,0.63
"140US27037060714","27037060714",2.04,1.13,0.04,0.03
"140US27119020400","27119020400",2.72,0.46,-0.54,-0.24
"140US27145011400","27145011400",1.98,1.39,-0.51,0.8
"140US27147960800","27147960800",1.62,0.14,-0.75,-0.05
"140US27149480200","27149480200",1.47,-0.34,0.21,0.03
"140US27151960400","27151960400",1.58,-1.29,-0.57,-0.48
"140US27153790300","27153790300",0.75,-0.07,-0.66,-0.73
"140US27037060721","27037060721",1.64,1.2,0.7,0.71
"140US27085950600","27085950600",2,0.76,-0.57,0.09
"140US27053011704","27053011704",2.14,1.44,-0.31,0.26
"140US27053012001","27053012001",1.99,0.14,0.25,0.77
"140US27169670100","27169670100",1.97,0.71,-0.51,-0.19
"140US27153790800","27153790800",2.69,-0.45,0.23,-0.77
"140US27137015100","27137015100",2.35,-0.75,-0.48,-0.65
"140US27037061008","27037061008",-0.92,0.5,-0.23,0.91
"140US27037061102","27037061102",1.46,0.3,-0.38,0.52
"140US27037061401","27037061401",2.63,1.15,-0.44,0.42
"140US27039950200","27039950200",0.89,1.35,-1.2,0.78
"140US27095970300","27095970300",1.42,-0.53,-0.56,-0.09
"140US27097780700","27097780700",0.98,-1.19,-0.51,0.49
"140US27099000410","27099000410",-1.69,-1.05,-0.16,-0.35
"140US27053025906","27053025906",2.32,1.02,0.54,0.61
"140US27053026006","27053026006",2.06,1.03,0.18,0.64
"140US27123033200","27123033200",0.7,-0.8,1.58,-0.1
"140US27123041500","27123041500",3.02,-1.05,0.77,-1.11
"140US27123042002","27123042002",-0.05,0.61,1.34,-0.51
"140US27105105600","27105105600",0.38,0.27,0.29,-1.23
"140US27109000200","27109000200",-0.31,1.06,-0.06,-0.49
"140US27109000901","27109000901",-0.43,2.03,-1.21,0.22
"140US27109001201","27109001201",3.1,1.3,0.48,0.24
"140US27053026511","27053026511",0.81,1.91,0.33,0.83
"140US27053026514","27053026514",0.8,0.03,0.83,0.47
"140US27053026609","27053026609",3.38,0.71,0.06,-0.2
"140US27053026610","27053026610",2.94,0.85,-0.13,-0.07
"140US27123034701","27123034701",-1.92,1.78,-0.2,0.61
"140US27123035200","27123035200",2.17,0.44,0.93,0.66
"140US27123036600","27123036600",1.69,0.3,0.6,0.73
"140US27123037100","27123037100",-2.1,0.2,0.44,0.65
"140US27123037601","27123037601",1.91,-0.44,0.4,0.4
"140US27123042402","27123042402",0.59,0.16,0.17,-0.28
"140US27077460300","27077460300",1.31,-0.19,-0.93,-0.14
"140US27101900100","27101900100",2.74,0.15,-0.41,-0.47
"140US27101900300","27101900300",2.12,-0.93,-0.42,-0.66
"140US27003051302","27003051302",0.71,-0.24,0.9,-0.4
"140US27159480100","27159480100",0.92,-0.94,-0.55,-0.26
"140US27159480300","27159480300",0.69,-1.44,-0.94,0.31
"140US27161790200","27161790200",2.02,-0.24,-0.49,-0.26
"140US27131070200","27131070200",2.81,1.22,-0.11,0.24
"140US27127750400","27127750400",2.42,0.02,-0.41,-0.4
"140US27139080905","27139080905",2.63,1.98,-0.59,0.89
"140US27157490500","27157490500",1.95,0.93,-0.64,0.72
"140US27137015400","27137015400",2.56,-1.09,0.02,-0.86
"140US27137015700","27137015700",0.52,-1.65,1.18,1.43
"140US27157490100","27157490100",1.97,-1.47,-0.27,-0.67
"140US27139080903","27139080903",2.38,1.65,-0.09,0.54
"140US27145010402","27145010402",2,0.46,-0.01,0.41
"140US27145010500","27145010500",2.25,0.59,-0.37,-0.01
"140US27153790600","27153790600",-0.16,0.52,-0.13,-0.96
"140US27145000601","27145000601",-0.07,-0.01,-0.54,0.55
"140US27145000701","27145000701",1.25,-0.69,-0.76,-0.23
"140US27145000901","27145000901",0.98,-0.9,0.7,0.28
"140US27097780100","27097780100",1.34,-0.76,-0.67,-0.29
"140US27097780300","27097780300",2.16,0.72,-0.69,0.08
"140US27097780400","27097780400",1.68,0.17,-1.17,-0.13
"140US27145010102","27145010102",1.68,1.43,-1.07,0.93
"140US27163070204","27163070204",2.36,1.69,-0.65,0.65
"140US27163070206","27163070206",3.41,0.48,0.37,-0.27
"140US27153790100","27153790100",0.76,-1.15,-0.78,0.09
"140US27137010600","27137010600",2.6,0.61,-0.37,0.06
"140US27129790300","27129790300",2.06,0.05,-0.87,0.07
"140US27147960400","27147960400",0.31,0.16,-0.01,0.67
"140US27151960100","27151960100",1.34,0.64,-0.63,-0.22
"140US27151960300","27151960300",2.64,0.15,-0.35,-0.28
"140US27129790600","27129790600",1.5,-0.68,-0.32,-0.57
"140US27137012100","27137012100",1.6,-0.69,-0.4,-0.11
"140US27137012500","27137012500",0.69,-0.9,-0.72,0.08
"140US27131070501","27131070501",1.96,0.77,0.64,0.15
"140US27127750200","27127750200",1.93,-0.73,-0.35,-0.27
"140US27141030200","27141030200",2.36,1.51,-1,0.61
"140US27131070700","27131070700",-0.14,0.02,0.26,-0.24
"140US27131070901","27131070901",-0.39,0.19,-0.31,0.12
"140US27137012600","27137012600",1.07,-1.05,-0.65,0.5
"140US27137000100","27137000100",2.47,1.03,-0.53,0.54
"140US27137001000","27137001000",1.69,0.27,1.11,0.78
"140US27137010300","27137010300",2.21,0.07,0.01,0.25
"140US27161790300","27161790300",2.84,0.65,-0.34,-0.07
"140US27163070203","27163070203",2.04,1.57,-0.71,0.64
"140US27133570100","27133570100",2.37,0.8,-0.52,-0.05
"140US27135970300","27135970300",1.67,0.4,-0.78,0.44
"140US27139080100","27139080100",-0.81,-0.18,0.27,-0.11
"140US27139080301","27139080301",1.21,1.92,-0.39,0.95
"140US27139080400","27139080400",-1.31,1.13,0.06,-0.73
"140US27139080600","27139080600",2.09,1.42,-1.13,0.56
"140US27139080700","27139080700",0.42,2.37,-0.59,0.02
"140US27137010500","27137010500",2.35,0.92,-0.74,0.21
"140US27147960100","27147960100",1.53,0.91,-0.86,0.51
"140US27163070303","27163070303",2.85,0.37,0.27,0.21
"140US27163070404","27163070404",2.89,1.47,-0.32,0.55
"140US27163070501","27163070501",3.01,1.02,-0.45,0.34
"140US27139081300","27139081300",2.12,0.93,-0.43,0.89
"140US27141030101","27141030101",1.2,1.75,-1.78,1.68
"140US27123040601","27123040601",3.87,-0.38,1.82,-0.48
"140US27123040604","27123040604",1.57,0.93,-0.15,0.04
"140US27123040707","27123040707",3.03,1.1,0.28,0.37
"140US27123040801","27123040801",2.77,0.5,0.4,-0.43
"140US27123040803","27123040803",2.99,-0.21,0.43,-0.27
"140US27123041105","27123041105",2.64,-0.12,0.26,-0.13
"140US27163070601","27163070601",1.68,1.05,-0.81,1.26
"140US27163070701","27163070701",3.02,0.68,-0.06,-0.09
"140US27163070906","27163070906",1.92,1.21,-0.92,0.75
"140US27163070907","27163070907",0.67,1.07,-0.31,1.58
"140US27169670300","27169670300",1.46,-1.05,0.17,0
"140US27153790700","27153790700",1.76,-0.2,-0.56,-0.44
"140US27155460100","27155460100",2.63,-0.64,-0.35,-0.9
"140US27145010900","27145010900",1.64,-0.05,-0.46,-0.3
"140US27165950300","27165950300",2.23,-0.19,-0.16,-0.99
"140US27167950200","27167950200",1.55,-0.3,-0.24,0.1
"140US27169670200","27169670200",2.01,-0.39,0.32,-0.47
"140US27093560600","27093560600",1.4,0.21,-0.73,0.01
"140US27125010100","27125010100",1.59,-0.18,-0.61,-0.13
"140US27127750100","27127750100",1.23,0.42,-0.91,-0.04
"140US27145011302","27145011302",1.71,0.55,-0.89,0.6
"140US27145011304","27145011304",2.25,0.75,-0.05,-0.05
"140US27097780800","27097780800",1.63,0.73,-0.89,0.35
"140US27169670800","27169670800",2.74,0.49,-0.08,-0.23
"140US27169671000","27169671000",0.17,1.15,-0.72,-0.27
"140US27099000100","27099000100",2.01,-0.64,-0.16,-0.48
"140US27099001000","27099001000",1.75,0.04,-0.57,-0.09
"140US27099001400","27099001400",2.05,0.78,-0.76,0.11
"140US27171100202","27171100202",2.64,1.37,-0.39,0.27
"140US27171100203","27171100203",1.58,1.01,-0.02,0.57
"140US27137000200","27137000200",2.59,0.63,-0.47,0.19
"140US27123041800","27123041800",1.17,-0.18,0.46,0.15
"140US27123042001","27123042001",1.11,0.85,2.11,0.51
"140US27123042102","27123042102",0.41,0.74,-0.35,0.07
"140US27123042302","27123042302",0.6,0.36,-0.38,0.09
"140US27123042401","27123042401",0,-0.65,0.35,-0.22
"140US27123042504","27123042504",2.19,1.04,-0.26,-0.39
"140US27171100300","27171100300",1.79,1.05,-0.37,0.54
"140US27145010401","27145010401",2.21,1,-0.69,0.34
"140US27135970400","27135970400",1.93,0.29,-0.87,-0.12
"140US27085950200","27085950200",2.51,0.67,-0.39,0.02
"140US27085950300","27085950300",1.86,-0.47,0.05,0.07
"140US27085950500","27085950500",2.25,0.22,-0.33,-0.04
"140US27173970300","27173970300",2.37,0.08,-0.54,-0.26
"140US27123042601","27123042601",0.89,0.29,-0.26,0.55
"140US27123042700","27123042700",0.69,-0.2,-0.22,0.38
"140US27123041200","27123041200",0.56,-0.07,0.38,0.41
"140US27123041302","27123041302",2.04,-1.37,1.47,-0.05
"140US27123041400","27123041400",1.87,-0.05,0.68,-0.54
"140US27123043000","27123043000",3.1,0.53,1.14,0.35
"140US27171100703","27171100703",2.21,1.18,-0.84,0.63
"140US27171100900","27171100900",1.86,1.34,-0.49,0.69
"140US27171101100","27171101100",1.53,1.39,-0.82,0.86
"140US27095170400","27095170400",1.44,0.94,-1.08,0.4
"140US27095970200","27095970200",-1,-1,-0.8,0.3
"140US27003050219","27003050219",2.17,0.66,-1.03,0.8
"140US27141030402","27141030402",1.59,0.88,-0.51,0.01
"140US27141030502","27141030502",1.69,1.23,-0.91,0.82
"140US27141031500","27141031500",-0.1,-0.9,-0.15,0.64
"140US27143170200","27143170200",1.41,0.4,-0.65,-0.17
"140US27143170400","27143170400",1.23,0.47,-0.39,0.27
"140US27145000500","27145000500",0.65,-0.55,0.15,0.03
"140US27093560200","27093560200",2.31,0.3,-0.54,-0.11
"140US27093560400","27093560400",0.58,-0.04,0.2,-0.65
"140US27123033100","27123033100",-4.67,-0.79,-0.12,1.5
"140US27123033400","27123033400",-2.99,-0.94,0.3,1.41
"140US27123033800","27123033800",-1.97,-0.05,-1.37,1.91
"140US27115950100","27115950100",2.06,-0.86,-0.47,-0.73
"140US27123034201","27123034201",0.33,-2.5,4.12,0.94
"140US27123034500","27123034500",-2.55,0.63,-0.99,1.46
"140US27123034702","27123034702",-1.78,0.15,-0.53,0.22
"140US27123034900","27123034900",1.92,0.4,0.8,0.86
"140US27123035500","27123035500",1.88,-0.39,2.1,0.77
"140US27105105200","27105105200",2.18,0.42,-0.35,-0.21
"140US27105105400","27105105400",-3.75,2.09,-1.24,-1.23
"140US27115950600","27115950600",1.3,-0.11,-0.81,-0.08
"140US27115950800","27115950800",1.32,-0.56,-0.56,-0.68
"140US27123035800","27123035800",2.1,-0.37,2.13,0.54
"140US27123036000","27123036000",0.95,-0.38,1.6,0.9
"140US27123036500","27123036500",2.47,0.78,0.36,0.48
"140US27123036900","27123036900",0.38,-1.46,-0.25,0.51
"140US27123037000","27123037000",1.54,0.56,0.25,0.48
